filename	word
AgRgTSE1.txt	de
AgRgTSE1.txt	feitos
AgRgTSE1.txt	já
AgRgTSE1.txt	realizados
AgRgTSE1.txt	por
AgRgTSE1.txt	sua
AgRgTSE1.txt	oponente
AgRgTSE1.txt	está
AgRgTSE1.txt	de
AgRgTSE1.txt	acordo
AgRgTSE1.txt	com
AgRgTSE1.txt	as
AgRgTSE1.txt	inovações
AgRgTSE1.txt	trazidas
AgRgTSE1.txt	pela
AgRgTSE1.txt	Lei
AgRgTSE1.txt	n°
AgRgTSE1.txt	13.165/15,
AgRgTSE1.txt	que
AgRgTSE1.txt	autorizam
AgRgTSE1.txt	a
AgRgTSE1.txt	divulgação
AgRgTSE1.txt	de
AgRgTSE1.txt	posicionamento
AgRgTSE1.txt	pessoal
AgRgTSE1.txt	sobre
AgRgTSE1.txt	questões
AgRgTSE1.txt	políticas,
AgRgTSE1.txt	desde
AgRgTSE1.txt	que
AgRgTSE1.txt	(..)
AgRgTSE1.txt	não
AgRgTSE1.txt	haja
AgRgTSE1.txt	pedido
AgRgTSE1.txt	explícito
AgRgTSE1.txt	de
AgRgTSE1.txt	votos
AgRgTSE1.txt	(fls.
AgRgTSE1.txt	191).
AgRgTSE1.txt	Alega
AgRgTSE1.txt	que
AgRgTSE1.txt	as
AgRgTSE1.txt	informações
AgRgTSE1.txt	impugnadas
AgRgTSE1.txt	eram
AgRgTSE1.txt	de
AgRgTSE1.txt	conhecimento
AgRgTSE1.txt	geral
AgRgTSE1.txt	do
AgRgTSE1.txt	eleitorado,
AgRgTSE1.txt	pois
AgRgTSE1.txt	já
AgRgTSE1.txt	haviam
AgRgTSE1.txt	sido
AgRgTSE1.txt	veiculadas
AgRgTSE1.txt	em
AgRgTSE1.txt	jornais
AgRgTSE1.txt	da
AgRgTSE1.txt	região.
AgRgTSE1.txt	Ao
AgRgTSE1.txt	final,
AgRgTSE1.txt	requer
AgRgTSE1.txt	seja
AgRgTSE1.txt	reconsiderada
AgRgTSE1.txt	a
AgRgTSE1.txt	decisão
AgRgTSE1.txt	agravada
AgRgTSE1.txt	ou
AgRgTSE1.txt	levado
AgRgTSE1.txt	o
AgRgTSE1.txt	feito
AgRgTSE1.txt	a
AgRgTSE1.txt	julgamento
AgRgTSE1.txt	pelo
AgRgTSE1.txt	colegiado.
AgRgTSE1.txt	AgR-REspe
AgRgTSE1.txt	n°
AgRgTSE1.txt	68-49.201
AgRgTSE1.txt	6.6.26.0359/SP
AgRgTSE1.txt	4
AgRgTSE1.txt	O
AgRgTSE1.txt	MPE,
AgRgTSE1.txt	por
AgRgTSE1.txt	seu
AgRgTSE1.txt	Vice-Procurador-Geral
AgRgTSE1.txt	Eleitoral,
AgRgTSE1.txt	HUMBERTO
AgRgTSE1.txt	JACQUES
AgRgTSE1.txt	DE
AgRgTSE1.txt	MEDEIROS,
AgRgTSE1.txt	emitiu
AgRgTSE1.txt	nota
AgRgTSE1.txt	de
AgRgTSE1.txt	ciência
AgRgTSE1.txt	da
AgRgTSE1.txt	decisão
AgRgTSE1.txt	agravada
AgRgTSE1.txt	(fis.
AgRgTSE1.txt	199).
AgRgTSE1.txt	É
AgRgTSE1.txt	o
AgRgTSE1.txt	relatório.
AgRgTSE1.txt	VOTO
AgRgTSE1.txt	O
AgRgTSE1.txt	SENHOR
AgRgTSE1.txt	MINISTRO
AgRgTSE1.txt	NAPOLEÃO
AgRgTSE1.txt	NUNES
AgRgTSE1.txt	MAIA
AgRgTSE1.txt	FILHO
AgRgTSE1.txt	(relator):
AgRgTSE1.txt	Senhor
AgRgTSE1.txt	Presidente,
AgRgTSE1.txt	de
AgRgTSE1.txt	início,
AgRgTSE1.txt	verifica-se
AgRgTSE1.txt	a
AgRgTSE1.txt	tempestividade
AgRgTSE1.txt	do
AgRgTSE1.txt	agravo
AgRgTSE1.txt	interno.
AgRgTSE1.txt	A
AgRgTSE1.txt	decisão
AgRgTSE1.txt	recorrida
AgRgTSE1.txt	foi
AgRgTSE1.txt	considerada
AgRgTSE1.txt	publicada
AgRgTSE1.txt	no
AgRgTSE1.txt	Diário
AgRgTSE1.txt	da
AgRgTSE1.txt	Justiça
AgRgTSE1.txt	eletrônico
AgRgTSE1.txt	em
AgRgTSE1.txt	21.11.2017,
AgRgTSE1.txt	terça-feira
AgRgTSE1.txt	(fis.
AgRgTSE1.txt	183),
AgRgTSE1.txt	e
AgRgTSE1.txt	o
AgRgTSE1.txt	recurso
AgRgTSE1.txt	foi
AgRgTSE1.txt	interposto
AgRgTSE1.txt	em
AgRgTSE1.txt	24.11.2017,
AgRgTSE1.txt	sexta-feira
AgRgTSE1.txt	(fls.
AgRgTSE1.txt	184),
AgRgTSE1.txt	em
AgRgTSE1.txt	petição
AgRgTSE1.txt	subscrita
AgRgTSE1.txt	por
AgRgTSE1.txt	advogados
AgRgTSE1.txt	constituídos
AgRgTSE1.txt	nos
AgRgTSE1.txt	autos.
AgRgTSE1.txt	No
AgRgTSE1.txt	entanto,
AgRgTSE1.txt	as
AgRgTSE1.txt	razões
AgRgTSE1.txt	do
AgRgTSE1.txt	agravo
AgRgTSE1.txt	interno
AgRgTSE1.txt	não
AgRgTSE1.txt	comportam
AgRgTSE1.txt	êxito,
AgRgTSE1.txt	pois
AgRgTSE1.txt	não
AgRgTSE1.txt	há
AgRgTSE1.txt	modificação
AgRgTSE1.txt	no
AgRgTSE1.txt	quadro
AgRgTSE1.txt	que
AgRgTSE1.txt	possibilite
AgRgTSE1.txt	seja
AgRgTSE1.txt	alterada
AgRgTSE1.txt	a
AgRgTSE1.txt	conclusão
AgRgTSE1.txt	declinada
AgRgTSE1.txt	no
AgRgTSE1.txt	decisum
AgRgTSE1.txt	impugnado.
AgRgTSE1.txt	Na
AgRgTSE1.txt	origem,
AgRgTSE1.txt	trata-se
AgRgTSE1.txt	de
AgRgTSE1.txt	representação
AgRgTSE1.txt	por
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	eleitoral
AgRgTSE1.txt	antecipada
AgRgTSE1.txt	negativa,
AgRgTSE1.txt	na
AgRgTSE1.txt	qual
AgRgTSE1.txt	se
AgRgTSE1.txt	impugnou
AgRgTSE1.txt	a
AgRgTSE1.txt	divulgação,
AgRgTSE1.txt	antes
AgRgTSE1.txt	do
AgRgTSE1.txt	início
AgRgTSE1.txt	do
AgRgTSE1.txt	período
AgRgTSE1.txt	eleitoral,
AgRgTSE1.txt	de
AgRgTSE1.txt	folhetos
AgRgTSE1.txt	impressos
AgRgTSE1.txt	com
AgRgTSE1.txt	conteúdo
AgRgTSE1.txt	de
AgRgTSE1.txt	crítica
AgRgTSE1.txt	à
AgRgTSE1.txt	gestão
AgRgTSE1.txt	administrativa
AgRgTSE1.txt	de
AgRgTSE1.txt	ltapevi/SP,
AgRgTSE1.txt	na
AgRgTSE1.txt	pessoa
AgRgTSE1.txt	da
AgRgTSE1.txt	pré-candidata
AgRgTSE1.txt	oponente
AgRgTSE1.txt	do
AgRgTSE1.txt	ora
AgRgTSE1.txt	agravante,
AgRgTSE1.txt	bem
AgRgTSE1.txt	como
AgRgTSE1.txt	de
AgRgTSE1.txt	apoio
AgRgTSE1.txt	às
AgRgTSE1.txt	pré-candidaturas
AgRgTSE1.txt	de
AgRgTSE1.txt	dois
AgRgTSE1.txt	filiados
AgRgTSE1.txt	ao
AgRgTSE1.txt	PSDB.
AgRgTSE1.txt	A
AgRgTSE1.txt	ação
AgRgTSE1.txt	foi
AgRgTSE1.txt	julgada
AgRgTSE1.txt	procedente
AgRgTSE1.txt	pelo
AgRgTSE1.txt	juízo
AgRgTSE1.txt	de
AgRgTSE1.txt	piso,
AgRgTSE1.txt	e
AgRgTSE1.txt	o
AgRgTSE1.txt	Tribunal
AgRgTSE1.txt	Regional
AgRgTSE1.txt	reformou,
AgRgTSE1.txt	em
AgRgTSE1.txt	parte,
AgRgTSE1.txt	a
AgRgTSE1.txt	sentença,
AgRgTSE1.txt	apenas
AgRgTSE1.txt	para
AgRgTSE1.txt	reduzir
AgRgTSE1.txt	o
AgRgTSE1.txt	quantum
AgRgTSE1.txt	da
AgRgTSE1.txt	penalidade
AgRgTSE1.txt	imposta,
AgRgTSE1.txt	fixando-a
AgRgTSE1.txt	no
AgRgTSE1.txt	patamar
AgRgTSE1.txt	mínimo
AgRgTSE1.txt	legal
AgRgTSE1.txt	(R$
AgRgTSE1.txt	5.000,00).
AgRgTSE1.txt	A
AgRgTSE1.txt	tese
AgRgTSE1.txt	de
AgRgTSE1.txt	defesa
AgRgTSE1.txt	do
AgRgTSE1.txt	partido
AgRgTSE1.txt	aqui
AgRgTSE1.txt	agravante,
AgRgTSE1.txt	que
AgRgTSE1.txt	vem
AgRgTSE1.txt	sendo
AgRgTSE1.txt	sustentada
AgRgTSE1.txt	desde
AgRgTSE1.txt	o
AgRgTSE1.txt	recurso
AgRgTSE1.txt	especial,
AgRgTSE1.txt	aponta
AgRgTSE1.txt	dissídio
AgRgTSE1.txt	pretoriano
AgRgTSE1.txt	e
AgRgTSE1.txt	violação
AgRgTSE1.txt	ao
AgRgTSE1.txt	art.
AgRgTSE1.txt	36-A,
AgRgTSE1.txt	V
AgRgTSE1.txt	da
AgRgTSE1.txt	Lei
AgRgTSE1.txt	das
AgRgTSE1.txt	Eleições,
AgRgTSE1.txt	ao
AgRgTSE1.txt	argumento
AgRgTSE1.txt	de
AgRgTSE1.txt	que
AgRgTSE1.txt	a
AgRgTSE1.txt	publicidade
AgRgTSE1.txt	impugnada
AgRgTSE1.txt	não
AgRgTSE1.txt	configura
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	antecipada
AgRgTSE1.txt	negativa,
AgRgTSE1.txt	pois
AgRgTSE1.txt	apenas
AgRgTSE1.txt	AgR-REspe
AgRgTSE1.txt	no
AgRgTSE1.txt	68-49.201
AgRgTSE1.txt	6.6.26.03591SP
AgRgTSE1.txt	5
AgRgTSE1.txt	materializa
AgRgTSE1.txt	o
AgRgTSE1.txt	exercício
AgRgTSE1.txt	do
AgRgTSE1.txt	direito
AgRgTSE1.txt	à
AgRgTSE1.txt	liberdade
AgRgTSE1.txt	de
AgRgTSE1.txt	expressão,
AgRgTSE1.txt	bem
AgRgTSE1.txt	como
AgRgTSE1.txt	porque
AgRgTSE1.txt	não
AgRgTSE1.txt	há
AgRgTSE1.txt	pedido
AgRgTSE1.txt	expresso
AgRgTSE1.txt	de
AgRgTSE1.txt	voto.
AgRgTSE1.txt	Logo,
AgRgTSE1.txt	a
AgRgTSE1.txt	controvérsia
AgRgTSE1.txt	dos
AgRgTSE1.txt	autos
AgRgTSE1.txt	cinge-se
AgRgTSE1.txt	a
AgRgTSE1.txt	definir
AgRgTSE1.txt	se
AgRgTSE1.txt	o
AgRgTSE1.txt	conteúdo
AgRgTSE1.txt	das
AgRgTSE1.txt	mensagens
AgRgTSE1.txt	divulgadas
AgRgTSE1.txt	pelo
AgRgTSE1.txt	Diretório
AgRgTSE1.txt	Municipal
AgRgTSE1.txt	do
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	configurou
AgRgTSE1.txt	ou
AgRgTSE1.txt	não
AgRgTSE1.txt	ilícito
AgRgTSE1.txt	eleitoral
AgRgTSE1.txt	sob
AgRgTSE1.txt	o
AgRgTSE1.txt	viés
AgRgTSE1.txt	de
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	negativa.
AgRgTSE1.txt	E,
AgRgTSE1.txt	conforme
AgRgTSE1.txt	registrado
AgRgTSE1.txt	na
AgRgTSE1.txt	decisão
AgRgTSE1.txt	agravada,
AgRgTSE1.txt	o
AgRgTSE1.txt	referido
AgRgTSE1.txt	ilícito
AgRgTSE1.txt	eleitoral
AgRgTSE1.txt	restou,
AgRgTSE1.txt	sim,
AgRgTSE1.txt	configurado.
AgRgTSE1.txt	Esse
AgRgTSE1.txt	foi
AgRgTSE1.txt	o
AgRgTSE1.txt	entendimento
AgRgTSE1.txt	do
AgRgTSE1.txt	Tribunal
AgRgTSE1.txt	Regional
AgRgTSE1.txt	e
AgRgTSE1.txt	não
AgRgTSE1.txt	há
AgRgTSE1.txt	razões
AgRgTSE1.txt	para
AgRgTSE1.txt	reparo
AgRgTSE1.txt	do
AgRgTSE1.txt	correspondente
AgRgTSE1.txt	acórdão.
AgRgTSE1.txt	A
AgRgTSE1.txt	Corte
AgRgTSE1.txt	de
AgRgTSE1.txt	origem
AgRgTSE1.txt	entendeu
AgRgTSE1.txt	que
AgRgTSE1.txt	a
AgRgTSE1.txt	distribuição
AgRgTSE1.txt	de
AgRgTSE1.txt	folhetos
AgRgTSE1.txt	impressos
AgRgTSE1.txt	com
AgRgTSE1.txt	críticas
AgRgTSE1.txt	à
AgRgTSE1.txt	gestão
AgRgTSE1.txt	administrativa
AgRgTSE1.txt	do
AgRgTSE1.txt	Município
AgRgTSE1.txt	de
AgRgTSE1.txt	ltapevi/SP,
AgRgTSE1.txt	na
AgRgTSE1.txt	pessoa
AgRgTSE1.txt	da
AgRgTSE1.txt	pré-candidata
AgRgTSE1.txt	oponente
AgRgTSE1.txt	do
AgRgTSE1.txt	ora
AgRgTSE1.txt	agravante,
AgRgTSE1.txt	extrapolou
AgRgTSE1.txt	os
AgRgTSE1.txt	limites
AgRgTSE1.txt	da
AgRgTSE1.txt	exceção
AgRgTSE1.txt	prevista
AgRgTSE1.txt	no
AgRgTSE1.txt	inciso
AgRgTSE1.txt	V
AgRgTSE1.txt	do
AgRgTSE1.txt	art.
AgRgTSE1.txt	36-A
AgRgTSE1.txt	da
AgRgTSE1.txt	Lei
AgRgTSE1.txt	n°
AgRgTSE1.txt	9.504/97,
AgRgTSE1.txt	que
AgRgTSE1.txt	permite
AgRgTSE1.txt	a
AgRgTSE1.txt	divulgação
AgRgTSE1.txt	de
AgRgTSE1.txt	posicionamento
AgRgTSE1.txt	pessoal
AgRgTSE1.txt	sobre
AgRgTSE1.txt	questões
AgRgTSE1.txt	políticas.
AgRgTSE1.txt	A
AgRgTSE1.txt	propósito,
AgRgTSE1.txt	confiram-se
AgRgTSE1.txt	os
AgRgTSE1.txt	seguintes
AgRgTSE1.txt	excertos
AgRgTSE1.txt	do
AgRgTSE1.txt	aresto
AgRgTSE1.txt	regional:
AgRgTSE1.txt	Cuida-se
AgRgTSE1.txt	de
AgRgTSE1.txt	folheto
AgRgTSE1.txt	impresso
AgRgTSE1.txt	contendo
AgRgTSE1.txt	críticas
AgRgTSE1.txt	à
AgRgTSE1.txt	gestão
AgRgTSE1.txt	administrativa
AgRgTSE1.txt	atual
AgRgTSE1.txt	do
AgRgTSE1.txt	Município
AgRgTSE1.txt	de
AgRgTSE1.txt	Itapevi,
AgRgTSE1.txt	com
AgRgTSE1.txt	manifestação
AgRgTSE1.txt	de
AgRgTSE1.txt	apoio
AgRgTSE1.txt	por
AgRgTSE1.txt	parte
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	aos
AgRgTSE1.txt	então
AgRgTSE1.txt	pré-candidatos
AgRgTSE1.txt	IGOR
AgRgTSE1.txt	SOARES
AgRgTSE1.txt	e
AgRgTSE1.txt	MARCOS
AgRgTSE1.txt	FERREIRA
AgRgTSE1.txt	G000Y
AgRgTSE1.txt	-
AgRgTSE1.txt	TECO,
AgRgTSE1.txt	com
AgRgTSE1.txt	fofos
AgRgTSE1.txt	e
AgRgTSE1.txt	mensagens,
AgRgTSE1.txt	assim
AgRgTSE1.txt	materializados:
AgRgTSE1.txt	RUTH
AgRgTSE1.txt	é
AgRgTSE1.txt	menos
AgRgTSE1.txt	saúde.
AgRgTSE1.txt	A
AgRgTSE1.txt	saúde
AgRgTSE1.txt	não
AgRgTSE1.txt	pode
AgRgTSE1.txt	ser
AgRgTSE1.txt	trocada
AgRgTSE1.txt	por
AgRgTSE1.txt	asfalto.
AgRgTSE1.txt	Bom
AgRgTSE1.txt	Prefeito
AgRgTSE1.txt	não
AgRgTSE1.txt	faz
AgRgTSE1.txt	isso
AgRgTSE1.txt	que
AgRgTSE1.txt	a
AgRgTSE1.txt	Administração
AgRgTSE1.txt	RUTH/JACI
AgRgTSE1.txt	fez.
AgRgTSE1.txt	QUEM
AgRgTSE1.txt	NÃO
AgRgTSE1.txt	TEM
AgRgTSE1.txt	COMPROMISSO
AgRgTSE1.txt	COM
AgRgTSE1.txt	A
AgRgTSE1.txt	VERDADE
AgRgTSE1.txt	NÃO
AgRgTSE1.txt	MERECE
AgRgTSE1.txt	APOIO.
AgRgTSE1.txt	BASTA!
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	Itapevi
AgRgTSE1.txt	é
AgRgTSE1.txt	+
AgRgTSE1.txt	saúde.
AgRgTSE1.txt	O
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	de
AgRgTSE1.txt	Itapevi
AgRgTSE1.txt	sempre
AgRgTSE1.txt	trabalhou
AgRgTSE1.txt	por
AgRgTSE1.txt	uma
AgRgTSE1.txt	SAÚDE.
AgRgTSE1.txt	O
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	de
AgRgTSE1.txt	Itapevi
AgRgTSE1.txt	sempre
AgRgTSE1.txt	trabalhou
AgRgTSE1.txt	por
AgRgTSE1.txt	uma
AgRgTSE1.txt	SAÚDE
AgRgTSE1.txt	+
AgRgTSE1.txt	Humana
AgRgTSE1.txt	e
AgRgTSE1.txt	Decente.
AgRgTSE1.txt	Com
AgRgTSE1.txt	CARA
AgRgTSE1.txt	MEZ,
AgRgTSE1.txt	MONTANHEIRO
AgRgTSE1.txt	e
AgRgTSE1.txt	DALVANI
AgRgTSE1.txt	deu
AgRgTSE1.txt	ao
AgRgTSE1.txt	povo:
AgRgTSE1.txt	NOSSO
AgRgTSE1.txt	COMPROMISSO
AgRgTSE1.txt	É
AgRgTSE1.txt	COM
AgRgTSE1.txt	A
AgRgTSE1.txt	VERDADE
AgRgTSE1.txt	POR
AgRgTSE1.txt	ISSO
AgRgTSE1.txt	O
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	1
AgRgTSE1.txt	TAPE
AgRgTSE1.txt	VI
AgRgTSE1.txt	APOIA
AgRgTSE1.txt	IGOR
AgRgTSE1.txt	E
AgRgTSE1.txt	TECO.
AgRgTSE1.txt	(...)
AgRgTSE1.txt	(...)
AgRgTSE1.txt	a
AgRgTSE1.txt	conduta
AgRgTSE1.txt	impugnada
AgRgTSE1.txt	na
AgRgTSE1.txt	inicial
AgRgTSE1.txt	não
AgRgTSE1.txt	encontra
AgRgTSE1.txt	ressonância
AgRgTSE1.txt	nas
AgRgTSE1.txt	hipóteses
AgRgTSE1.txt	que
AgRgTSE1.txt	tomam
AgRgTSE1.txt	atípicas
AgRgTSE1.txt	a
AgRgTSE1.txt	vedada
AgRgTSE1.txt	publicidade
AgRgTSE1.txt	eleitoral
AgRgTSE1.txt	antecipada.
AgRgTSE1.txt	É
AgRgTSE1.txt	que
AgRgTSE1.txt	caracteriza
AgRgTSE1.txt	a
AgRgTSE1.txt	chamada
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	negativa,
AgRgTSE1.txt	com
AgRgTSE1.txt	nítido
AgRgTSE1.txt	extra
AgRgTSE1.txt	polamento
AgRgTSE1.txt	do
AgRgTSE1.txt	autorizado
AgRgTSE1.txt	posicionamento
AgRgTSE1.txt	pessoal
AgRgTSE1.txt	sobre
AgRgTSE1.txt	AgR-REspe
AgRgTSE1.txt	no
AgRgTSE1.txt	68-49.20
AgRgTSE1.txt	1
AgRgTSE1.txt	6.6.26.03591SP
AgRgTSE1.txt	1.1
AgRgTSE1.txt	questões
AgRgTSE1.txt	políticas,
AgRgTSE1.txt	a
AgRgTSE1.txt	ensejar
AgRgTSE1.txt	o
AgRgTSE1.txt	reconhecimento
AgRgTSE1.txt	de
AgRgTSE1.txt	pedido
AgRgTSE1.txt	explícito
AgRgTSE1.txt	de
AgRgTSE1.txt	não
AgRgTSE1.txt	voto.
AgRgTSE1.txt	Como
AgRgTSE1.txt	bem
AgRgTSE1.txt	ressaltado
AgRgTSE1.txt	pelo
AgRgTSE1.txt	ilustre
AgRgTSE1.txt	sentenciante,
AgRgTSE1.txt	o
AgRgTSE1.txt	panfleto
AgRgTSE1.txt	não
AgRgTSE1.txt	apenas
AgRgTSE1.txt	critica
AgRgTSE1.txt	de
AgRgTSE1.txt	forma
AgRgTSE1.txt	genérica
AgRgTSE1.txt	e
AgRgTSE1.txt	abstrata
AgRgTSE1.txt	a
AgRgTSE1.txt	situação
AgRgTSE1.txt	da
AgRgTSE1.txt	saúde
AgRgTSE1.txt	no
AgRgTSE1.txt	município,
AgRgTSE1.txt	mas
AgRgTSE1.txt	vincula
AgRgTSE1.txt	essa
AgRgTSE1.txt	situação
AgRgTSE1.txt	em
AgRgTSE1.txt	concreto
AgRgTSE1.txt	à
AgRgTSE1.txt	pré-candidata
AgRgTSE1.txt	da
AgRgTSE1.txt	situação,
AgRgTSE1.txt	que
AgRgTSE1.txt	nem
AgRgTSE1.txt	mesmo
AgRgTSE1.txt	chefia
AgRgTSE1.txt	o
AgRgTSE1.txt	Executivo
AgRgTSE1.txt	Municipal
AgRgTSE1.txt	atualmente.
AgRgTSE1.txt	A
AgRgTSE1.txt	desqualificação
AgRgTSE1.txt	da
AgRgTSE1.txt	pessoa
AgRgTSE1.txt	da
AgRgTSE1.txt	pré-candidata
AgRgTSE1.txt	adversária
AgRgTSE1.txt	não
AgRgTSE1.txt	pode
AgRgTSE1.txt	ser
AgRgTSE1.txt	considerada
AgRgTSE1.txt	como
AgRgTSE1.txt	posicionamento
AgRgTSE1.txt	político.
AgRgTSE1.txt	Não
AgRgTSE1.txt	se
AgRgTSE1.txt	pode
AgRgTSE1.txt	olvidar,
AgRgTSE1.txt	ainda,
AgRgTSE1.txt	que
AgRgTSE1.txt	ataques
AgRgTSE1.txt	como
AgRgTSE1.txt	esses
AgRgTSE1.txt	estimulam,
AgRgTSE1.txt	se
AgRgTSE1.txt	não
AgRgTSE1.txt	coibidos,
AgRgTSE1.txt	atuação
AgRgTSE1.txt	reversa
AgRgTSE1.txt	do
AgRgTSE1.txt	adversário
AgRgTSE1.txt	no
AgRgTSE1.txt	sentido
AgRgTSE1.txt	de
AgRgTSE1.txt	divulgar
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	promovendo
AgRgTSE1.txt	a
AgRgTSE1.txt	sua
AgRgTSE1.txt	defesa,
AgRgTSE1.txt	iniciando-se
AgRgTSE1.txt	um
AgRgTSE1.txt	debate
AgRgTSE1.txt	político
AgRgTSE1.txt	que,
AgRgTSE1.txt	inegavelmente,
AgRgTSE1.txt	configura
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	antecipada
AgRgTSE1.txt	(fis.
AgRgTSE1.txt	57).
AgRgTSE1.txt	De
AgRgTSE1.txt	fato,
AgRgTSE1.txt	restou
AgRgTSE1.txt	evidenciada
AgRgTSE1.txt	a
AgRgTSE1.txt	intenção
AgRgTSE1.txt	do
AgRgTSE1.txt	recorrente
AgRgTSE1.txt	em
AgRgTSE1.txt	conspurcar
AgRgTSE1.txt	a
AgRgTSE1.txt	imagem
AgRgTSE1.txt	de
AgRgTSE1.txt	seu
AgRgTSE1.txt	opositor
AgRgTSE1.txt	e,
AgRgTSE1.txt	a
AgRgTSE1.txt	um
AgRgTSE1.txt	só
AgRgTSE1.txt	tempo,
AgRgTSE1.txt	enaltecer
AgRgTSE1.txt	a
AgRgTSE1.txt	própria,
AgRgTSE1.txt	como
AgRgTSE1.txt	solução
AgRgTSE1.txt	para
AgRgTSE1.txt	a
AgRgTSE1.txt	área
AgRgTSE1.txt	da
AgRgTSE1.txt	saúde,
AgRgTSE1.txt	apresentando-se
AgRgTSE1.txt	como
AgRgTSE1.txt	a
AgRgTSE1.txt	melhor
AgRgTSE1.txt	opção
AgRgTSE1.txt	política.
AgRgTSE1.txt	(...).
AgRgTSE1.txt	Ante
AgRgTSE1.txt	o
AgRgTSE1.txt	exposto,
AgRgTSE1.txt	DOU
AgRgTSE1.txt	PARCIAL
AgRgTSE1.txt	PROVIMENTO
AgRgTSE1.txt	ao
AgRgTSE1.txt	recurso
AgRgTSE1.txt	interposto,
AgRgTSE1.txt	apenas
AgRgTSE1.txt	para
AgRgTSE1.txt	reduzir
AgRgTSE1.txt	a
AgRgTSE1.txt	multa
AgRgTSE1.txt	para
AgRgTSE1.txt	R$
AgRgTSE1.txt	5.000,00
AgRgTSE1.txt	(..),
AgRgTSE1.txt	mantida,
AgRgTSE1.txt	no
AgRgTSE1.txt	mais,
AgRgTSE1.txt	a
AgRgTSE1.txt	respeitável
AgRgTSE1.txt	sentença
AgRgTSE1.txt	recorrida,
AgRgTSE1.txt	por
AgRgTSE1.txt	seus
AgRgTSE1.txt	próprios
AgRgTSE1.txt	e
AgRgTSE1.txt	jurídicos
AgRgTSE1.txt	fundamentos
AgRgTSE1.txt	(fis.
AgRgTSE1.txt	96-1
AgRgTSE1.txt	00).
AgRgTSE1.txt	Com
AgRgTSE1.txt	razão
AgRgTSE1.txt	o
AgRgTSE1.txt	TRE
AgRgTSE1.txt	de
AgRgTSE1.txt	São
AgRgTSE1.txt	Paulo.
AgRgTSE1.txt	Como
AgRgTSE1.txt	se
AgRgTSE1.txt	sabe,
AgRgTSE1.txt	a
AgRgTSE1.txt	liberdade
AgRgTSE1.txt	de
AgRgTSE1.txt	expressão,
AgRgTSE1.txt	por
AgRgTSE1.txt	não
AgRgTSE1.txt	ser
AgRgTSE1.txt	um
AgRgTSE1.txt	direito
AgRgTSE1.txt	de
AgRgTSE1.txt	caráter
AgRgTSE1.txt	absoluto,
AgRgTSE1.txt	está
AgRgTSE1.txt	sujeita
AgRgTSE1.txt	à
AgRgTSE1.txt	apreciação
AgRgTSE1.txt	do
AgRgTSE1.txt	Poder
AgRgTSE1.txt	Judiciário
AgRgTSE1.txt	e
AgRgTSE1.txt	é
AgRgTSE1.txt	certo
AgRgTSE1.txt	que,
AgRgTSE1.txt	em
AgRgTSE1.txt	caso
AgRgTSE1.txt	de
AgRgTSE1.txt	eventual
AgRgTSE1.txt	ocorrência
AgRgTSE1.txt	de
AgRgTSE1.txt	propaganda
AgRgTSE1.txt	eleitoral
AgRgTSE1.txt	irregular
AgRgTSE1.txt	ou
AgRgTSE1.txt	abusiva
AgRgTSE1.txt	que
AgRgTSE1.txt	resulte
AgRgTSE1.txt	em
AgRgTSE1.txt	provável
AgRgTSE1.txt	quebra
AgRgTSE1.txt	de
AgRgTSE1.txt	isonomia
AgRgTSE1.txt	do
AgRgTSE1.txt	pleito,
AgRgTSE1.txt	a
AgRgTSE1.txt	situação
AgRgTSE1.txt	deverá
AgRgTSE1.txt	ser
AgRgTSE1.txt	analisada
AgRgTSE1.txt	por
AgRgTSE1.txt	esta
AgRgTSE1.txt	Justiça
AgRgTSE1.txt	Especializada.
AgRgTSE1.txt	No
AgRgTSE1.txt	caso,
AgRgTSE1.txt	observa-se
AgRgTSE1.txt	do
AgRgTSE1.txt	teor
AgRgTSE1.txt	das
AgRgTSE1.txt	mensagens,
AgRgTSE1.txt	cujos
AgRgTSE1.txt	trechos
AgRgTSE1.txt	encontram-se
AgRgTSE1.txt	transcritos
AgRgTSE1.txt	no
AgRgTSE1.txt	acórdão,
AgRgTSE1.txt	que
AgRgTSE1.txt	os
AgRgTSE1.txt	folhetos
AgRgTSE1.txt	distribuídos
AgRgTSE1.txt	pelo
AgRgTSE1.txt	PSDB
AgRgTSE1.txt	Municipal
AgRgTSE1.txt	continham
AgRgTSE1.txt	críticas
AgRgTSE1.txt	desabonadoras
AgRgTSE1.txt	a
AgRgTSE1.txt	sua
AgRgTSE1.txt	000nente.
AgRgTSE1.txt	Dra.
AgRgTSE1.txt	RUTH,
AgRgTSE1.txt	com
AgRgTSE1.txt	o
AgRgTSE1.txt	claro
